date;units;value;sensor_id;parameter_id;parameter_name
2023-01-26;µg/m³;-995.0;4275687;19843;no
2023-01-27;µg/m³;-995.0;4275687;19843;no
2023-01-28;µg/m³;-995.0;4275687;19843;no
2023-01-29;µg/m³;-995.0;4275687;19843;no
2023-01-30;µg/m³;-995.0;4275687;19843;no
2023-01-31;µg/m³;-995.0;4275687;19843;no
2023-02-01;µg/m³;-995.0;4275687;19843;no
2023-02-02;µg/m³;-995.0;4275687;19843;no
2023-02-03;µg/m³;-995.0;4275687;19843;no
2023-02-05;µg/m³;-995.0;4275687;19843;no
2023-02-06;µg/m³;-995.0;4275687;19843;no
2023-02-07;µg/m³;-995.0;4275687;19843;no
2023-02-08;µg/m³;-995.0;4275687;19843;no
2023-02-09;µg/m³;-995.0;4275687;19843;no
2023-02-11;µg/m³;-995.0;4275687;19843;no
2023-02-12;µg/m³;-995.0;4275687;19843;no
2023-02-13;µg/m³;-995.0;4275687;19843;no
2016-01-29;µg/m³;-36.3;4474;5;no2
2016-01-30;µg/m³;-956.0;4474;5;no2
2016-01-31;µg/m³;-200.0;4474;5;no2
2016-02-01;µg/m³;-411.0;4474;5;no2
2016-02-02;µg/m³;-36.7;4474;5;no2
2016-02-03;µg/m³;-111.0;4474;5;no2
2016-02-04;µg/m³;-17.1;4474;5;no2
2016-02-05;µg/m³;-74.8;4474;5;no2
2016-02-06;µg/m³;-998.0;4474;5;no2
2016-02-07;µg/m³;-76.6;4474;5;no2
2016-02-08;µg/m³;10.6;4474;5;no2
2016-02-09;µg/m³;-243.0;4474;5;no2
2016-02-10;µg/m³;-54.5;4474;5;no2
2016-02-11;µg/m³;36.5;4474;5;no2
2016-02-12;µg/m³;-16.8;4474;5;no2
2016-02-13;µg/m³;-33.2;4474;5;no2
2016-02-14;µg/m³;-30.9;4474;5;no2
2016-02-15;µg/m³;-0.689;4474;5;no2
2016-02-16;µg/m³;-89.9;4474;5;no2
2016-02-17;µg/m³;-5.18;4474;5;no2
2016-02-18;µg/m³;-610.0;4474;5;no2
2016-02-19;µg/m³;-998.0;4474;5;no2
2016-02-20;µg/m³;-998.0;4474;5;no2
2016-02-21;µg/m³;-998.0;4474;5;no2
2016-02-22;µg/m³;-116.0;4474;5;no2
2016-02-23;µg/m³;-31.2;4474;5;no2
2016-02-24;µg/m³;-29.6;4474;5;no2
2016-02-25;µg/m³;-13.4;4474;5;no2
2016-02-26;µg/m³;17.8;4474;5;no2
2016-02-27;µg/m³;10.5;4474;5;no2
2016-02-28;µg/m³;-217.0;4474;5;no2
2016-03-05;µg/m³;-998.0;4474;5;no2
2016-03-06;µg/m³;-533.0;4474;5;no2
2016-03-07;µg/m³;-15.9;4474;5;no2
2016-03-08;µg/m³;-15.5;4474;5;no2
2016-03-09;µg/m³;25.4;4474;5;no2
2016-03-10;µg/m³;22.9;4474;5;no2
2016-03-11;µg/m³;19.9;4474;5;no2
2016-03-12;µg/m³;12.2;4474;5;no2
2016-03-13;µg/m³;12.9;4474;5;no2
2016-03-14;µg/m³;-22.8;4474;5;no2
2016-03-15;µg/m³;-69.9;4474;5;no2
2016-03-16;µg/m³;-65.4;4474;5;no2
2016-03-17;µg/m³;19.4;4474;5;no2
2016-03-18;µg/m³;8.88;4474;5;no2
2016-03-19;µg/m³;12.4;4474;5;no2
2016-03-20;µg/m³;14.3;4474;5;no2
2016-03-21;µg/m³;17.2;4474;5;no2
2016-03-22;µg/m³;17.0;4474;5;no2
2016-03-23;µg/m³;24.6;4474;5;no2
2016-03-24;µg/m³;-26.5;4474;5;no2
2016-03-25;µg/m³;18.5;4474;5;no2
2016-03-26;µg/m³;11.2;4474;5;no2
2016-03-27;µg/m³;-90.5;4474;5;no2
2016-03-28;µg/m³;14.4;4474;5;no2
2016-03-29;µg/m³;17.7;4474;5;no2
2016-03-30;µg/m³;26.4;4474;5;no2
2016-03-31;µg/m³;-70.4;4474;5;no2
2016-04-01;µg/m³;-56.9;4474;5;no2
2016-04-02;µg/m³;-69.4;4474;5;no2
2016-04-03;µg/m³;-25.1;4474;5;no2
2016-04-04;µg/m³;-16.3;4474;5;no2
2016-04-05;µg/m³;21.5;4474;5;no2
2016-04-06;µg/m³;17.7;4474;5;no2
2016-04-07;µg/m³;26.5;4474;5;no2
2016-04-08;µg/m³;-18.4;4474;5;no2
2016-04-09;µg/m³;-72.2;4474;5;no2
2016-04-10;µg/m³;-363.0;4474;5;no2
2016-04-11;µg/m³;-196.0;4474;5;no2
2016-04-12;µg/m³;-998.0;4474;5;no2
2016-04-13;µg/m³;-616.0;4474;5;no2
2016-04-14;µg/m³;18.9;4474;5;no2
2016-04-15;µg/m³;12.6;4474;5;no2
2016-04-16;µg/m³;8.14;4474;5;no2
2016-04-17;µg/m³;-400.0;4474;5;no2
2016-04-18;µg/m³;-297.0;4474;5;no2
2016-04-19;µg/m³;-25.0;4474;5;no2
2016-04-20;µg/m³;-29.4;4474;5;no2
2016-04-21;µg/m³;8.82;4474;5;no2
2016-04-22;µg/m³;6.82;4474;5;no2
2016-04-23;µg/m³;5.95;4474;5;no2
2016-04-24;µg/m³;12.9;4474;5;no2
2016-04-25;µg/m³;7.15;4474;5;no2
2016-04-26;µg/m³;7.16;4474;5;no2
2016-04-27;µg/m³;5.44;4474;5;no2
2016-04-28;µg/m³;-31.0;4474;5;no2
2016-04-29;µg/m³;-31.2;4474;5;no2
2016-04-30;µg/m³;16.7;4474;5;no2
2016-05-01;µg/m³;-24.2;4474;5;no2
2016-05-02;µg/m³;-160.0;4474;5;no2
2016-05-03;µg/m³;18.1;4474;5;no2
2016-05-04;µg/m³;-70.2;4474;5;no2
2016-05-05;µg/m³;16.5;4474;5;no2
2016-05-06;µg/m³;18.7;4474;5;no2
2016-05-07;µg/m³;10.3;4474;5;no2
2016-05-08;µg/m³;-30.8;4474;5;no2
2016-05-09;µg/m³;18.6;4474;5;no2
2016-05-10;µg/m³;15.0;4474;5;no2
2016-05-11;µg/m³;10.2;4474;5;no2
2016-05-12;µg/m³;9.54;4474;5;no2
2016-01-29;µg/m³;64.5;4690;3;o3
2016-01-30;µg/m³;53.9;4690;3;o3
2016-01-31;µg/m³;-71.1;4690;3;o3
2016-02-01;µg/m³;-22.8;4690;3;o3
2016-02-02;µg/m³;62.8;4690;3;o3
2016-02-03;µg/m³;-89.2;4690;3;o3
2016-02-04;µg/m³;31.6;4690;3;o3
2016-02-05;µg/m³;2.6;4690;3;o3
2016-02-06;µg/m³;17.0;4690;3;o3
2016-02-07;µg/m³;67.5;4690;3;o3
2016-02-08;µg/m³;62.6;4690;3;o3
2016-02-09;µg/m³;-118.0;4690;3;o3
2016-02-10;µg/m³;-8.39;4690;3;o3
2016-02-11;µg/m³;15.0;4690;3;o3
2016-02-12;µg/m³;19.6;4690;3;o3
2016-02-13;µg/m³;-38.4;4690;3;o3
2016-02-14;µg/m³;11.9;4690;3;o3
2016-02-15;µg/m³;-26.2;4690;3;o3
2016-02-16;µg/m³;10.4;4690;3;o3
2016-02-17;µg/m³;-69.0;4690;3;o3
2016-02-18;µg/m³;-623.0;4690;3;o3
2016-02-19;µg/m³;-998.0;4690;3;o3
2016-02-20;µg/m³;-998.0;4690;3;o3
2016-02-21;µg/m³;-748.0;4690;3;o3
2016-02-22;µg/m³;6.37;4690;3;o3
2016-02-23;µg/m³;57.3;4690;3;o3
2016-02-24;µg/m³;55.2;4690;3;o3
2016-02-25;µg/m³;-145.0;4690;3;o3
2016-02-26;µg/m³;41.6;4690;3;o3
2016-02-27;µg/m³;46.7;4690;3;o3
2016-02-28;µg/m³;-184.0;4690;3;o3
2016-03-05;µg/m³;-998.0;4690;3;o3
2016-03-06;µg/m³;-470.0;4690;3;o3
2016-03-07;µg/m³;-3.81;4690;3;o3
2016-03-08;µg/m³;-42.2;4690;3;o3
2016-03-09;µg/m³;39.7;4690;3;o3
2016-03-10;µg/m³;24.3;4690;3;o3
2016-03-11;µg/m³;35.9;4690;3;o3
2016-03-12;µg/m³;7.93;4690;3;o3
2016-03-13;µg/m³;52.7;4690;3;o3
2016-03-14;µg/m³;37.9;4690;3;o3
2016-03-15;µg/m³;44.1;4690;3;o3
2016-03-16;µg/m³;-84.2;4690;3;o3
2016-03-17;µg/m³;54.0;4690;3;o3
2016-03-18;µg/m³;74.5;4690;3;o3
2016-03-19;µg/m³;64.5;4690;3;o3
2016-03-20;µg/m³;14.1;4690;3;o3
2016-03-21;µg/m³;47.2;4690;3;o3
2016-03-22;µg/m³;51.0;4690;3;o3
2016-03-23;µg/m³;33.6;4690;3;o3
2016-03-24;µg/m³;9.33;4690;3;o3
2016-03-25;µg/m³;44.9;4690;3;o3
2016-03-26;µg/m³;62.1;4690;3;o3
2016-03-27;µg/m³;-48.0;4690;3;o3
2016-03-28;µg/m³;64.7;4690;3;o3
2016-03-29;µg/m³;53.6;4690;3;o3
2016-03-30;µg/m³;37.6;4690;3;o3
2016-03-31;µg/m³;48.8;4690;3;o3
2016-04-01;µg/m³;-97.0;4690;3;o3
2016-04-02;µg/m³;46.5;4690;3;o3
2016-04-03;µg/m³;1.18;4690;3;o3
2016-04-04;µg/m³;-5.11;4690;3;o3
2016-04-05;µg/m³;2.32;4690;3;o3
2016-04-06;µg/m³;47.5;4690;3;o3
2016-04-07;µg/m³;32.0;4690;3;o3
2016-04-08;µg/m³;43.5;4690;3;o3
2016-04-09;µg/m³;14.7;4690;3;o3
2016-04-10;µg/m³;-31.5;4690;3;o3
2016-04-11;µg/m³;-204.0;4690;3;o3
2016-04-12;µg/m³;-998.0;4690;3;o3
2016-04-13;µg/m³;-738.0;4690;3;o3
2016-04-14;µg/m³;49.6;4690;3;o3
2016-04-15;µg/m³;65.6;4690;3;o3
2016-04-16;µg/m³;64.2;4690;3;o3
2016-04-17;µg/m³;-437.0;4690;3;o3
2016-04-18;µg/m³;-260.0;4690;3;o3
2016-04-19;µg/m³;14.2;4690;3;o3
2016-04-20;µg/m³;15.5;4690;3;o3
2016-04-21;µg/m³;17.9;4690;3;o3
2016-04-22;µg/m³;65.2;4690;3;o3
2016-04-23;µg/m³;68.9;4690;3;o3
2016-04-24;µg/m³;61.0;4690;3;o3
2016-04-25;µg/m³;33.5;4690;3;o3
2016-04-26;µg/m³;77.9;4690;3;o3
2016-04-27;µg/m³;81.5;4690;3;o3
2016-04-28;µg/m³;11.8;4690;3;o3
2016-04-29;µg/m³;-27.3;4690;3;o3
2016-04-30;µg/m³;60.1;4690;3;o3
2016-05-01;µg/m³;45.3;4690;3;o3
2016-05-02;µg/m³;-115.0;4690;3;o3
2016-05-03;µg/m³;10.4;4690;3;o3
2016-05-04;µg/m³;68.3;4690;3;o3
2016-05-05;µg/m³;65.6;4690;3;o3
2016-05-06;µg/m³;74.9;4690;3;o3
2016-05-07;µg/m³;41.1;4690;3;o3
2016-05-08;µg/m³;36.4;4690;3;o3
2016-05-09;µg/m³;64.4;4690;3;o3
2016-05-10;µg/m³;71.2;4690;3;o3
2016-05-11;µg/m³;52.2;4690;3;o3
2016-05-12;µg/m³;78.3;4690;3;o3
2016-01-29;µg/m³;9.37;4355;1;pm10
2016-01-30;µg/m³;12.3;4355;1;pm10
2016-01-31;µg/m³;13.5;4355;1;pm10
2016-02-01;µg/m³;22.3;4355;1;pm10
2016-02-02;µg/m³;18.2;4355;1;pm10
2016-02-03;µg/m³;11.2;4355;1;pm10
2016-02-04;µg/m³;11.8;4355;1;pm10
2016-02-05;µg/m³;9.26;4355;1;pm10
2016-02-06;µg/m³;7.93;4355;1;pm10
2016-02-07;µg/m³;10.6;4355;1;pm10
2016-02-08;µg/m³;19.2;4355;1;pm10
2016-02-09;µg/m³;10.2;4355;1;pm10
2016-02-10;µg/m³;10.3;4355;1;pm10
2016-02-11;µg/m³;15.7;4355;1;pm10
2016-02-12;µg/m³;23.6;4355;1;pm10
2016-02-13;µg/m³;25.6;4355;1;pm10
2016-02-14;µg/m³;10.9;4355;1;pm10
2016-02-15;µg/m³;12.8;4355;1;pm10
2016-02-16;µg/m³;22.8;4355;1;pm10
2016-02-17;µg/m³;36.1;4355;1;pm10
2016-02-18;µg/m³;-353.0;4355;1;pm10
2016-02-19;µg/m³;-998.0;4355;1;pm10
2016-02-20;µg/m³;-999.0;4355;1;pm10
2016-02-21;µg/m³;-999.0;4355;1;pm10
2016-02-22;µg/m³;-999.0;4355;1;pm10
2016-02-23;µg/m³;-999.0;4355;1;pm10
2016-02-24;µg/m³;-999.0;4355;1;pm10
2016-02-25;µg/m³;-999.0;4355;1;pm10
2016-02-26;µg/m³;-999.0;4355;1;pm10
2016-02-27;µg/m³;-999.0;4355;1;pm10
2016-02-28;µg/m³;-999.0;4355;1;pm10
2016-03-05;µg/m³;-999.0;4355;1;pm10
2016-03-06;µg/m³;-999.0;4355;1;pm10
2016-03-07;µg/m³;-999.0;4355;1;pm10
2016-03-08;µg/m³;-998.0;4355;1;pm10
2016-03-09;µg/m³;-192.0;4355;1;pm10
2016-03-10;µg/m³;43.3;4355;1;pm10
2016-03-11;µg/m³;41.0;4355;1;pm10
2016-03-12;µg/m³;29.3;4355;1;pm10
2016-03-13;µg/m³;26.1;4355;1;pm10
2016-03-14;µg/m³;25.7;4355;1;pm10
2016-03-15;µg/m³;14.5;4355;1;pm10
2016-03-16;µg/m³;25.3;4355;1;pm10
2016-03-17;µg/m³;27.1;4355;1;pm10
2016-03-18;µg/m³;15.6;4355;1;pm10
2016-03-19;µg/m³;11.3;4355;1;pm10
2016-03-20;µg/m³;15.2;4355;1;pm10
2016-03-21;µg/m³;19.3;4355;1;pm10
2016-03-22;µg/m³;7.62;4355;1;pm10
2016-03-23;µg/m³;22.7;4355;1;pm10
2016-03-24;µg/m³;24.1;4355;1;pm10
2016-03-25;µg/m³;18.9;4355;1;pm10
2016-03-26;µg/m³;7.39;4355;1;pm10
2016-03-27;µg/m³;4.47;4355;1;pm10
2016-03-28;µg/m³;9.23;4355;1;pm10
2016-03-29;µg/m³;10.5;4355;1;pm10
2016-03-30;µg/m³;15.5;4355;1;pm10
2016-03-31;µg/m³;17.6;4355;1;pm10
2016-04-01;µg/m³;27.3;4355;1;pm10
2016-04-02;µg/m³;26.2;4355;1;pm10
2016-04-03;µg/m³;17.6;4355;1;pm10
2016-04-04;µg/m³;11.4;4355;1;pm10
2016-04-05;µg/m³;16.7;4355;1;pm10
2016-04-06;µg/m³;11.1;4355;1;pm10
2016-04-07;µg/m³;11.3;4355;1;pm10
2016-04-08;µg/m³;23.4;4355;1;pm10
2016-04-09;µg/m³;15.0;4355;1;pm10
2016-04-10;µg/m³;17.4;4355;1;pm10
2016-04-11;µg/m³;14.1;4355;1;pm10
2016-04-12;µg/m³;-997.0;4355;1;pm10
2016-04-13;µg/m³;-999.0;4355;1;pm10
2016-04-14;µg/m³;-955.0;4355;1;pm10
2016-04-15;µg/m³;6.54;4355;1;pm10
2016-04-16;µg/m³;7.66;4355;1;pm10
2016-04-17;µg/m³;-281.0;4355;1;pm10
2016-04-18;µg/m³;-294.0;4355;1;pm10
2016-04-19;µg/m³;22.9;4355;1;pm10
2016-04-20;µg/m³;22.2;4355;1;pm10
2016-04-21;µg/m³;16.0;4355;1;pm10
2016-04-22;µg/m³;13.6;4355;1;pm10
2016-04-23;µg/m³;-114.0;4355;1;pm10
2016-04-24;µg/m³;-659.0;4355;1;pm10
2016-04-25;µg/m³;-116.0;4355;1;pm10
2016-04-26;µg/m³;-829.0;4355;1;pm10
2016-04-27;µg/m³;10.5;4355;1;pm10
2016-04-28;µg/m³;15.2;4355;1;pm10
2016-04-29;µg/m³;10.1;4355;1;pm10
2016-04-30;µg/m³;20.5;4355;1;pm10
2016-05-01;µg/m³;15.8;4355;1;pm10
2016-05-02;µg/m³;9.86;4355;1;pm10
2016-05-03;µg/m³;17.6;4355;1;pm10
2016-05-04;µg/m³;18.6;4355;1;pm10
2016-05-05;µg/m³;16.2;4355;1;pm10
2016-05-06;µg/m³;-272.0;4355;1;pm10
2016-05-07;µg/m³;-398.0;4355;1;pm10
2016-05-08;µg/m³;13.9;4355;1;pm10
2016-05-09;µg/m³;19.2;4355;1;pm10
2016-05-10;µg/m³;21.5;4355;1;pm10
2016-05-11;µg/m³;20.2;4355;1;pm10
2016-05-12;µg/m³;16.9;4355;1;pm10
2016-02-15;µg/m³;1390.0;1513;4;co
2016-02-16;µg/m³;1220.0;1513;4;co
2016-02-17;µg/m³;1220.0;1513;4;co
2016-02-18;µg/m³;922.0;1513;4;co
2016-02-19;µg/m³;1230.0;1513;4;co
2016-02-20;µg/m³;616.0;1513;4;co
2016-02-21;µg/m³;727.0;1513;4;co
2016-02-22;µg/m³;1290.0;1513;4;co
2016-02-23;µg/m³;1810.0;1513;4;co
2016-02-24;µg/m³;1080.0;1513;4;co
2016-02-25;µg/m³;1530.0;1513;4;co
2016-02-29;µg/m³;805.0;1513;4;co
2016-03-01;µg/m³;884.0;1513;4;co
2016-03-02;µg/m³;718.0;1513;4;co
2016-03-03;µg/m³;268.0;1513;4;co
2016-03-04;µg/m³;539.0;1513;4;co
2016-03-05;µg/m³;668.0;1513;4;co
2016-03-06;µg/m³;570.0;1513;4;co
2016-03-07;µg/m³;646.0;1513;4;co
2016-03-08;µg/m³;685.0;1513;4;co
2016-03-09;µg/m³;721.0;1513;4;co
2016-03-10;µg/m³;780.0;1513;4;co
2016-03-11;µg/m³;649.0;1513;4;co
2016-03-12;µg/m³;889.0;1513;4;co
2016-03-13;µg/m³;847.0;1513;4;co
2016-03-14;µg/m³;848.0;1513;4;co
2016-03-15;µg/m³;657.0;1513;4;co
2016-03-16;µg/m³;348.0;1513;4;co
2016-03-17;µg/m³;500.0;1513;4;co
2016-03-18;µg/m³;633.0;1513;4;co
2016-03-19;µg/m³;461.0;1513;4;co
2016-03-20;µg/m³;469.0;1513;4;co
2016-03-21;µg/m³;704.0;1513;4;co
2016-03-22;µg/m³;559.0;1513;4;co
2016-03-23;µg/m³;403.0;1513;4;co
2016-03-24;µg/m³;682.0;1513;4;co
2016-03-25;µg/m³;491.0;1513;4;co
2016-03-26;µg/m³;293.0;1513;4;co
2016-03-27;µg/m³;201.0;1513;4;co
2016-03-29;µg/m³;372.0;1513;4;co
2016-03-30;µg/m³;256.0;1513;4;co
2016-03-31;µg/m³;203.0;1513;4;co
2016-04-01;µg/m³;345.0;1513;4;co
2016-04-02;µg/m³;533.0;1513;4;co
2016-04-03;µg/m³;445.0;1513;4;co
2016-04-04;µg/m³;441.0;1513;4;co
2016-04-05;µg/m³;304.0;1513;4;co
2016-04-06;µg/m³;282.0;1513;4;co
2016-04-07;µg/m³;328.0;1513;4;co
2016-04-08;µg/m³;327.0;1513;4;co
2016-04-09;µg/m³;297.0;1513;4;co
2016-04-10;µg/m³;331.0;1513;4;co
2016-04-11;µg/m³;367.0;1513;4;co
2016-04-12;µg/m³;235.0;1513;4;co
2016-04-13;µg/m³;323.0;1513;4;co
2016-04-14;µg/m³;191.0;1513;4;co
2016-04-15;µg/m³;263.0;1513;4;co
2016-04-16;µg/m³;391.0;1513;4;co
2016-04-17;µg/m³;385.0;1513;4;co
2016-04-18;µg/m³;339.0;1513;4;co
2016-04-19;µg/m³;329.0;1513;4;co
2016-04-20;µg/m³;167.0;1513;4;co
2016-04-21;µg/m³;264.0;1513;4;co
2016-04-22;µg/m³;388.0;1513;4;co
2016-04-23;µg/m³;249.0;1513;4;co
2016-04-24;µg/m³;305.0;1513;4;co
2016-04-25;µg/m³;321.0;1513;4;co
2016-05-03;µg/m³;217.0;1513;4;co
2016-05-04;µg/m³;233.0;1513;4;co
2016-05-05;µg/m³;488.0;1513;4;co
2016-05-06;µg/m³;273.0;1513;4;co
2016-05-07;µg/m³;388.0;1513;4;co
2016-05-08;µg/m³;293.0;1513;4;co
2016-05-09;µg/m³;368.0;1513;4;co
2016-05-10;µg/m³;316.0;1513;4;co
2016-05-11;µg/m³;393.0;1513;4;co
2016-05-12;µg/m³;297.0;1513;4;co
2016-05-13;µg/m³;252.0;1513;4;co
2016-05-14;µg/m³;379.0;1513;4;co
2016-05-15;µg/m³;329.0;1513;4;co
2016-05-16;µg/m³;280.0;1513;4;co
2016-05-17;µg/m³;217.0;1513;4;co
2016-05-18;µg/m³;230.0;1513;4;co
2016-05-19;µg/m³;224.0;1513;4;co
2016-05-20;µg/m³;226.0;1513;4;co
2016-05-21;µg/m³;279.0;1513;4;co
2016-05-22;µg/m³;341.0;1513;4;co
2016-05-23;µg/m³;292.0;1513;4;co
2016-05-24;µg/m³;209.0;1513;4;co
2016-05-25;µg/m³;394.0;1513;4;co
2016-06-10;µg/m³;502.0;1513;4;co
2016-06-11;µg/m³;288.0;1513;4;co
2016-06-12;µg/m³;257.0;1513;4;co
2016-06-13;µg/m³;247.0;1513;4;co
2016-06-14;µg/m³;304.0;1513;4;co
2016-06-16;µg/m³;309.0;1513;4;co
2016-06-17;µg/m³;351.0;1513;4;co
2016-06-18;µg/m³;231.0;1513;4;co
2016-06-19;µg/m³;266.0;1513;4;co
2016-06-20;µg/m³;197.0;1513;4;co
2016-02-15;µg/m³;22.8;1514;5;no2
2016-02-16;µg/m³;20.8;1514;5;no2
2016-02-17;µg/m³;20.1;1514;5;no2
2016-02-18;µg/m³;17.5;1514;5;no2
2016-02-19;µg/m³;27.9;1514;5;no2
2016-02-20;µg/m³;16.9;1514;5;no2
2016-02-21;µg/m³;15.6;1514;5;no2
2016-02-22;µg/m³;25.3;1514;5;no2
2016-02-23;µg/m³;25.4;1514;5;no2
2016-02-24;µg/m³;23.9;1514;5;no2
2016-02-25;µg/m³;38.7;1514;5;no2
2016-02-29;µg/m³;24.2;1514;5;no2
2016-03-01;µg/m³;22.9;1514;5;no2
2016-03-02;µg/m³;24.3;1514;5;no2
2016-03-03;µg/m³;8.41;1514;5;no2
2016-03-04;µg/m³;12.0;1514;5;no2
2016-03-05;µg/m³;15.6;1514;5;no2
2016-03-06;µg/m³;11.2;1514;5;no2
2016-03-07;µg/m³;12.8;1514;5;no2
2016-03-08;µg/m³;13.6;1514;5;no2
2016-03-09;µg/m³;17.0;1514;5;no2
2016-03-10;µg/m³;20.5;1514;5;no2
2016-03-11;µg/m³;14.7;1514;5;no2
2016-03-12;µg/m³;21.3;1514;5;no2
2016-03-13;µg/m³;25.5;1514;5;no2
2016-03-14;µg/m³;24.7;1514;5;no2
2016-03-15;µg/m³;20.3;1514;5;no2
2016-03-16;µg/m³;10.2;1514;5;no2
2016-03-17;µg/m³;16.2;1514;5;no2
2016-03-18;µg/m³;19.9;1514;5;no2
2016-03-19;µg/m³;13.5;1514;5;no2
2016-03-20;µg/m³;16.6;1514;5;no2
2016-03-21;µg/m³;16.6;1514;5;no2
2016-03-22;µg/m³;15.2;1514;5;no2
2016-03-23;µg/m³;14.5;1514;5;no2
2016-03-24;µg/m³;19.0;1514;5;no2
2016-03-25;µg/m³;12.2;1514;5;no2
2016-03-26;µg/m³;8.0;1514;5;no2
2016-03-27;µg/m³;3.0;1514;5;no2
2016-03-29;µg/m³;15.5;1514;5;no2
2016-03-30;µg/m³;7.75;1514;5;no2
2016-03-31;µg/m³;2.05;1514;5;no2
2016-04-01;µg/m³;5.79;1514;5;no2
2016-04-02;µg/m³;10.6;1514;5;no2
2016-04-03;µg/m³;13.7;1514;5;no2
2016-04-04;µg/m³;15.0;1514;5;no2
2016-04-05;µg/m³;6.71;1514;5;no2
2016-04-06;µg/m³;4.95;1514;5;no2
2016-04-07;µg/m³;9.33;1514;5;no2
2016-04-08;µg/m³;10.6;1514;5;no2
2016-04-09;µg/m³;10.6;1514;5;no2
2016-04-10;µg/m³;8.33;1514;5;no2
2016-04-11;µg/m³;9.0;1514;5;no2
2016-04-12;µg/m³;7.22;1514;5;no2
2016-04-13;µg/m³;12.0;1514;5;no2
2016-04-14;µg/m³;2.38;1514;5;no2
2016-04-15;µg/m³;3.0;1514;5;no2
2016-04-16;µg/m³;7.38;1514;5;no2
2016-04-17;µg/m³;11.6;1514;5;no2
2016-04-18;µg/m³;10.8;1514;5;no2
2016-04-19;µg/m³;8.67;1514;5;no2
2016-04-20;µg/m³;2.04;1514;5;no2
2016-04-21;µg/m³;6.25;1514;5;no2
2016-04-22;µg/m³;11.3;1514;5;no2
2016-04-23;µg/m³;6.77;1514;5;no2
2016-04-24;µg/m³;11.5;1514;5;no2
2016-04-25;µg/m³;14.3;1514;5;no2
2016-05-03;µg/m³;4.5;1514;5;no2
2016-05-04;µg/m³;4.5;1514;5;no2
2016-05-05;µg/m³;14.6;1514;5;no2
2016-05-06;µg/m³;9.63;1514;5;no2
2016-05-07;µg/m³;14.8;1514;5;no2
2016-05-08;µg/m³;9.96;1514;5;no2
2016-05-09;µg/m³;13.8;1514;5;no2
2016-05-10;µg/m³;8.42;1514;5;no2
2016-05-11;µg/m³;12.2;1514;5;no2
2016-05-12;µg/m³;10.1;1514;5;no2
2016-05-13;µg/m³;6.54;1514;5;no2
2016-05-14;µg/m³;13.9;1514;5;no2
2016-05-15;µg/m³;16.3;1514;5;no2
2016-05-16;µg/m³;16.0;1514;5;no2
2016-05-17;µg/m³;11.3;1514;5;no2
2016-05-18;µg/m³;9.63;1514;5;no2
2016-05-19;µg/m³;9.58;1514;5;no2
2016-05-20;µg/m³;11.0;1514;5;no2
2016-05-21;µg/m³;14.0;1514;5;no2
2016-05-22;µg/m³;16.2;1514;5;no2
2016-05-23;µg/m³;10.7;1514;5;no2
2016-05-24;µg/m³;7.13;1514;5;no2
2016-05-25;µg/m³;15.8;1514;5;no2
2016-06-10;µg/m³;15.0;1514;5;no2
2016-06-11;µg/m³;14.1;1514;5;no2
2016-06-12;µg/m³;12.4;1514;5;no2
2016-06-13;µg/m³;9.58;1514;5;no2
2016-06-14;µg/m³;11.6;1514;5;no2
2016-06-16;µg/m³;8.33;1514;5;no2
2016-06-17;µg/m³;12.4;1514;5;no2
2016-06-18;µg/m³;6.75;1514;5;no2
2016-06-19;µg/m³;7.21;1514;5;no2
2016-06-20;µg/m³;4.87;1514;5;no2
2016-02-15;µg/m³;9.42;86;3;o3
2016-02-16;µg/m³;15.9;86;3;o3
2016-02-17;µg/m³;15.2;86;3;o3
2016-02-18;µg/m³;19.0;86;3;o3
2016-02-19;µg/m³;14.9;86;3;o3
2016-02-20;µg/m³;27.0;86;3;o3
2016-02-21;µg/m³;29.0;86;3;o3
2016-02-22;µg/m³;17.2;86;3;o3
2016-02-23;µg/m³;5.8;86;3;o3
2016-02-24;µg/m³;20.9;86;3;o3
2016-02-25;µg/m³;5.95;86;3;o3
2016-02-29;µg/m³;17.2;86;3;o3
2016-03-01;µg/m³;15.9;86;3;o3
2016-03-02;µg/m³;17.5;86;3;o3
2016-03-03;µg/m³;47.6;86;3;o3
2016-03-04;µg/m³;31.9;86;3;o3
2016-03-05;µg/m³;31.2;86;3;o3
2016-03-06;µg/m³;32.0;86;3;o3
2016-03-07;µg/m³;32.8;86;3;o3
2016-03-08;µg/m³;32.1;86;3;o3
2016-03-09;µg/m³;25.2;86;3;o3
2016-03-10;µg/m³;25.4;86;3;o3
2016-03-11;µg/m³;35.1;86;3;o3
2016-03-12;µg/m³;22.4;86;3;o3
2016-03-13;µg/m³;17.8;86;3;o3
2016-03-14;µg/m³;15.5;86;3;o3
2016-03-15;µg/m³;23.7;86;3;o3
2016-03-16;µg/m³;43.5;86;3;o3
2016-03-17;µg/m³;33.6;86;3;o3
2016-03-18;µg/m³;15.2;86;3;o3
2016-03-19;µg/m³;19.5;86;3;o3
2016-03-20;µg/m³;20.0;86;3;o3
2016-03-21;µg/m³;24.4;86;3;o3
2016-03-22;µg/m³;21.5;86;3;o3
2016-03-23;µg/m³;25.9;86;3;o3
2016-03-24;µg/m³;20.0;86;3;o3
2016-03-25;µg/m³;27.4;86;3;o3
